Race_ID,Date,Course,Race_Number,Meeting_Number,Class,Distance,Ranking,Going,Race_Type,Surface,Runners,Prize,Time_1,Time_2,Time_3,Time_4,Sectional_1,Sectional_2,Sectional_3,Sectional_4,EW
18567,3/21/1993,Sha Tin,320,6,Race Class 6,1200,24-0,GOOD,BEN HUR HANDICAP,TURF - BN Course,14,"275,000",24.5,48,01:13.9,,24.5,23.5,25.9,,4
18568,3/21/1993,Sha Tin,321,7,Class 4,1600,56-32,GOOD,WIMBLEDON HANDICAP,TURF - BN Course,13,"320,000",25.1,48.5,01:13.6,01:39.2,25.1,23.4,25.1,25.6,4
18569,3/21/1993,Sha Tin,322,8,Class 2,1400,88-64,GOOD,VICTORIA RACING CLUB HANDICAP,TURF - BN Course,13,"500,000",13.4,36.3,01:01.0,01:25.4,13.4,22.9,24.7,24.4,4
18570,3/17/1993,Happy Valley,308,1,Class 3,1600,72-48,GOOD TO FIRM,STUBBS HANDICAP,EQUITRACK,6,"350,000",24.6,48,01:12.9,01:38.7,24.6,23.4,24.9,25.8,4
18571,3/17/1993,Happy Valley,309,2,Class 5,1400,40-16,GOOD TO FIRM,LUGARD HANDICAP,EQUITRACK,8,"300,000",13.9,36.6,01:00.7,01:26.8,13.9,22.7,24.1,26.1,5
18572,3/17/1993,Happy Valley,310,3,Class 4,1030,56-32,GOOD TO FIRM,YOUDE HANDICAP,EQUITRACK,8,"320,000",14.9,37.5,01:01.7,,14.9,22.6,24.2,,5
18573,3/17/1993,Happy Valley,311,4,CLASSES 2 & 3,2100,88-48,GOOD TO FIRM,THE GOVERNOR'S CUP HANDICAP,EQUITRACK,9,0,32.1,56.1,01:21.2,01:46.1,32.1,24,25.1,24.9,5
18574,3/17/1993,Happy Valley,312,5,Class 2,1030,88-64,GOOD TO FIRM,MACLEHOSE HANDICAP,EQUITRACK,8,"500,000",15.1,36.9,01:01.5,,15.1,21.8,24.6,,5
18575,3/17/1993,Happy Valley,313,6,Class 4,1030,56-32,GOOD TO FIRM,YOUDE HANDICAP,EQUITRACK,8,"320,000",15.3,37.3,01:02.0,,15.3,22,24.7,,5
18576,3/17/1993,Happy Valley,314,7,Class 4,1600,56-32,GOOD TO FIRM,HENNESSY HANDICAP,EQUITRACK,10,"320,000",24.4,48,01:12.8,01:38.4,24.4,23.6,24.8,25.6,5
18577,3/13/1993,Sha Tin,300,1,Griffin Race,1400,,GOOD,JUBILEE PLATE,TURF - AN Course,8,"320,000",13.7,35.7,59.3,01:24.4,13.7,22,23.6,25.1,5
18578,3/13/1993,Sha Tin,301,2,Class 3,1400,72-48,GOOD,DONCASTER HANDICAP,TURF - AN Course,10,"350,000",13.7,35.1,58.4,01:23.9,13.7,21.4,23.3,25.5,5
18579,3/13/1993,Sha Tin,302,3,Class 5,1200,40-16,GOOD,PEEL HANDICAP,TURF - AN Course,14,"300,000",24.6,46.9,01:12.3,,24.6,22.3,25.4,,4
18580,3/13/1993,Sha Tin,303,4,CLASSES 1 & 2,1600,120-64,GOOD,THE SPORTS CLUB GOLDEN JUBILEE CHALLENGE CUP,TURF - AN Course,14,"500,000",24.8,47.7,01:11.9,01:36.3,24.8,22.9,24.2,24.4,4
18581,3/13/1993,Sha Tin,304,5,CLASSES 1 & 2,1600,120-64,GOOD,SPORTS CLUB DIVIDED HANDICAP,TURF - AN Course,14,"725,000",25.6,48.5,01:11.7,01:35.9,25.6,22.9,23.2,24.2,4
18582,3/13/1993,Sha Tin,305,6,Class 4,1400,56-32,GOOD,LINGFIELD HANDICAP,TURF - AN Course,14,"320,000",14.2,37.6,01:01.5,01:25.7,14.2,23.4,23.9,24.2,4
18583,3/13/1993,Sha Tin,306,7,CLASSES 1 & 2,1600,120-64,GOOD,SPORTS CLUB DIVIDED HANDICAP,TURF - AN Course,12,"500,000",26,50.5,01:14.0,01:38.0,26,24.5,23.5,24,4
18584,3/13/1993,Sha Tin,307,8,CLASSES 4 & 5,2000,56-16,GOOD,ALBANY HANDICAP,TURF - AN Course,14,"320,000",25.2,50.3,01:15.1,01:40.6,25.2,25.1,24.8,25.5,4
18585,3/10/1993,Happy Valley,294,1,Class 3,1600,72-48,GOOD TO FIRM,STUBBS HANDICAP,EQUITRACK,5,"350,000",24.8,49.6,01:13.6,01:38.4,24.8,24.8,24,24.8,4
18586,3/10/1993,Happy Valley,295,2,Class 3,1030,72-48,GOOD TO FIRM,MACDONNELL HANDICAP,EQUITRACK,6,"350,000",15,36.8,01:00.7,,15,21.8,23.9,,4
18587,3/10/1993,Happy Valley,296,3,Class 3,1030,72-48,GOOD TO FIRM,MACDONNELL HANDICAP,EQUITRACK,7,"350,000",15,37.1,01:01.3,,15,22.1,24.2,,4
18588,3/10/1993,Happy Valley,297,4,Race Class 6,1600,24-0,GOOD TO FIRM,BOWEN HANDICAP,EQUITRACK,10,"275,000",24.8,48.9,01:13.5,01:39.0,24.8,24.1,24.6,25.5,5
18589,3/10/1993,Happy Valley,298,5,Class 5,1400,40-16,GOOD TO FIRM,LUGARD HANDICAP,EQUITRACK,8,"300,000",13.9,36.8,01:00.8,01:25.8,13.9,22.9,24,25,5
18590,3/10/1993,Happy Valley,299,6,Class 4,1600,56-32,GOOD TO FIRM,HENNESSY HANDICAP,EQUITRACK,9,"320,000",24.7,48.7,01:12.8,01:38.3,24.7,24,24.1,25.5,5
18591,3/7/1993,Sha Tin,286,1,Griffin Race,1000,,GOOD,YORK PLATE,TURF - A Course,12,"320,000",13,35,58.7,,13,22,23.7,,4
18592,3/7/1993,Sha Tin,287,2,Class 3,1400,72-48,GOOD,DONCASTER HANDICAP,TURF - A Course,14,"350,000",13.6,35.6,59.6,01:23.5,13.6,22,24,23.9,4
18593,3/7/1993,Sha Tin,288,3,Class 2,1200,88-64,GOOD,NEWBURY HANDICAP,TURF - A Course,14,"500,000",23.7,46.6,01:10.8,,23.7,22.9,24.2,,4
18594,3/7/1993,Sha Tin,289,4,Class 4,1400,56-32,GOOD,LINGFIELD HANDICAP,TURF - A Course,14,"320,000",14,36.2,01:00.3,01:25.0,14,22.2,24.1,24.7,4
18595,3/7/1993,Sha Tin,290,5,4 Year Olds,1800,,GOOD,THE 1993 HONG KONG DERBY,TURF - A Course,14,"3,709,000",13.4,36.2,59.4,01:23.9,13.4,22.8,23.2,24.5,4
18596,3/7/1993,Sha Tin,291,6,Class 1,1200,80+,GOOD,THE CENTENARY CUP LIMITED HANDICAP,TURF - A Course,7,"1,550,000",24.4,47.4,01:10.2,,24.4,23,22.8,,4
18597,3/7/1993,Sha Tin,292,7,Class 5,1600,40-16,GOOD,CHESTER HANDICAP,TURF - A Course,14,"300,000",24.8,48.1,01:13.4,01:38.0,24.8,23.3,25.3,24.6,4
18598,3/7/1993,Sha Tin,293,8,Class 2,1200,88-64,GOOD,NEWBURY HANDICAP,TURF - A Course,14,"500,000",23.8,46.7,01:10.7,,23.8,22.9,24,,4
18599,3/3/1993,Happy Valley,280,1,Race Class 6,975,24-0,GOOD,JORDAN HANDICAP,TURF - B Course,10,"275,000",12.3,34.2,58.2,,12.3,21.9,24,,5
18600,3/3/1993,Happy Valley,281,2,CLASSES 2 & 3,2400,88-48,GOOD,GASCOIGNE HANDICAP,TURF - B Course,6,"500,000",25.9,50.5,01:16.4,01:42.3,25.9,24.6,25.9,25.9,4
18601,3/3/1993,Happy Valley,282,3,Class 2,1650,88-64,GOOD,AUSTIN HANDICAP,TURF - B Course,8,"500,000",28.9,52.3,01:16.7,01:41.8,28.9,23.4,24.4,25.1,5
18602,3/3/1993,Happy Valley,283,4,Class 3,1235,72-48,GOOD,THE KOWLOON CRICKET CLUB CHALLENGE CUP HANDICAP,TURF - B Course,10,"350,000",26.4,49.5,01:14.0,,26.4,23.1,24.5,,5
18603,3/3/1993,Happy Valley,284,5,Class 3,1235,72-48,GOOD,KOWLOON CRICKET CLUB HANDICAP,TURF - B Course,10,"350,000",26,48.8,01:14.1,,26,22.8,25.3,,5
18604,3/3/1993,Happy Valley,285,6,Class 2,1650,88-64,GOOD,AUSTIN HANDICAP,TURF - B Course,10,"500,000",29,53.7,01:17.7,01:42.5,29,24.7,24,24.8,5
18605,2/27/1993,Sha Tin,272,1,Class 4,1000,56-32,GOOD,ASCOT HANDICAP,TURF - D Course,12,"320,000",13,35.9,59.7,,13,22.9,23.8,,4
18606,2/27/1993,Sha Tin,273,2,Class 5,1200,40-16,GOOD,REDCAR HANDICAP,TURF - D Course,14,"300,000",25,48.5,01:12.2,,25,23.5,23.7,,4
18607,2/27/1993,Sha Tin,274,3,Class 4,1000,56-32,GOOD,ASCOT HANDICAP,TURF - D Course,11,"320,000",12.8,35.5,59.3,,12.8,22.7,23.8,,5
18608,2/27/1993,Sha Tin,275,4,Class 3,1600,72-48,GOOD,THE P & O CHALLENGE CUP HANDICAP,TURF - D Course,14,"350,000",24.4,47.8,01:12.8,01:37.1,24.4,23.4,25,24.3,4
18609,2/27/1993,Sha Tin,276,5,Class 1,1800,80+,GOOD,THE SANDOWN PARK CHALLENGE CUP HANDICAP,TURF - D Course,14,"725,000",14,37,01:00.8,01:24.6,14,23,23.8,23.8,4
18610,2/27/1993,Sha Tin,277,6,Class 5,1400,40-16,GOOD,KEMPTON HANDICAP,TURF - D Course,14,"300,000",13.8,36.1,01:00.2,01:25.2,13.8,22.3,24.1,25,4
18611,2/27/1993,Sha Tin,278,7,Class 3,1600,72-48,GOOD,P & O HANDICAP,TURF - D Course,11,"350,000",24.8,48.7,01:13.6,01:37.6,24.8,23.9,24.9,24,5
18612,2/27/1993,Sha Tin,279,8,Class 2,1800,88-64,GOOD,GOODWOOD HANDICAP,TURF - D Course,12,"500,000",13.8,36.6,01:00.7,01:25.0,13.8,22.8,24.1,24.3,4
18613,2/24/1993,Happy Valley,266,1,CLASSES 1 & 2,975,64+,GOOD,SHA TAU KOK DIVIDED HANDICAP,TURF - A Course,10,"500,000",12,33.8,57.1,,12,21.8,23.3,,5
18614,2/24/1993,Happy Valley,267,2,Race Class 6,1650,24-0,GOOD,LAMMA HANDICAP,TURF - A Course,10,"275,000",28.6,52.6,01:18.3,01:45.4,28.6,24,25.7,27.1,5
18615,2/24/1993,Happy Valley,268,3,Class 3,1800,72-48,GOOD,KWU TUNG HANDICAP,TURF - A Course,9,"350,000",14.1,39.1,01:03.8,01:28.8,14.1,25,24.7,25,5
18616,2/24/1993,Happy Valley,269,4,CLASSES 1 & 2,975,64+,GOOD,SHA TAU KOK DIVIDED HANDICAP,TURF - A Course,10,"725,000",11.7,33,57.2,,11.7,21.3,24.2,,5
18617,2/24/1993,Happy Valley,270,5,Class 5,1800,40-16,GOOD,POI TOI HANDICAP,TURF - A Course,12,"300,000",13.8,37.5,01:03.0,01:28.2,13.8,23.7,25.5,25.2,4
18618,2/24/1993,Happy Valley,271,6,CLASSES 4 & 5,2230,56-16,GOOD,LAU FAU SHAN HANDICAP,TURF - A Course,10,"320,000",15.4,39.7,01:05.7,01:31.9,15.4,24.3,26,26.2,5
18619,2/20/1993,Sha Tin,258,1,Griffin Race,1200,,GOOD,VIENNA PLATE,TURF - D Course,10,"320,000",25,49.3,01:11.5,,25,24.3,22.2,,5
18620,2/20/1993,Sha Tin,259,2,CLASSES 1 & 2,1400,120-64,GOOD,ASSOCIATION OF HONG KONG RACING JOURNALISTS DIVIDED,TURF - D Course,14,"500,000",13.5,35.8,01:00.2,01:24.4,13.5,22.3,24.4,24.2,4
18621,2/20/1993,Sha Tin,260,3,Class 3,1000,72-48,GOOD,FLORENCE HANDICAP,TURF - D Course,14,"350,000",12.6,35.3,58.5,,12.6,22.7,23.2,,4
18622,2/20/1993,Sha Tin,261,4,CLASSES 1 & 2,1400,120-64,GOOD,ASSOCIATION OF HONG KONG RACING JOURNALISTS DIVIDED,TURF - D Course,14,"725,000",13.5,35.9,59.5,01:23.3,13.5,22.4,23.6,23.8,4
18623,2/20/1993,Sha Tin,262,5,CLASSES 1 & 2,1400,120-64,GOOD,THE ASSOCIATION OF HONG KONG RACING JOURNALISTS CHALLENGE,TURF - D Course,13,"500,000",13.5,36.1,01:00.1,01:23.4,13.5,22.6,24,23.3,4
18624,2/20/1993,Sha Tin,263,6,Class 5,1600,40-16,GOOD,BRUSSELS HANDICAP,TURF - D Course,14,"300,000",25,49.1,01:14.4,01:38.9,25,24.1,25.3,24.5,4
18625,2/20/1993,Sha Tin,264,7,CLASSES 1 & 2,1400,120-64,GOOD,ASSOCIATION OF HONG KONG RACING JOURNALISTS DIVIDED,TURF - D Course,14,"500,000",13.4,35.6,59.5,01:23.8,13.4,22.2,23.9,24.3,4
18626,2/20/1993,Sha Tin,265,8,Class 4,1800,56-32,GOOD,VENICE HANDICAP,TURF - D Course,13,"320,000",13.8,37.5,01:02.3,01:26.7,13.8,23.7,24.8,24.4,4
18627,2/17/1993,Happy Valley,252,1,Class 4,1600,56-32,GOOD TO FIRM,TIN WAN SHAN HANDICAP,EQUITRACK,6,"320,000",25,49,01:13.2,01:37.5,25,24,24.2,24.3,4
18628,2/17/1993,Happy Valley,253,2,Class 2,1030,88-64,GOOD TO FIRM,SUNSET PEAK HANDICAP,EQUITRACK,7,"500,000",15,36.7,01:00.7,,15,21.7,24,,4
18629,2/17/1993,Happy Valley,254,3,Class 4,1600,56-32,GOOD TO FIRM,TIN WAN SHAN HANDICAP,EQUITRACK,7,"320,000",25.3,49.8,01:13.9,01:38.1,25.3,24.5,24.1,24.2,4
18630,2/17/1993,Happy Valley,255,4,CLASSES 2 & 3,2000,88-48,GOOD TO FIRM,PAK PAT SHAN HANDICAP,EQUITRACK,10,"500,000",24.2,50,01:14.7,01:38.7,24.2,25.8,24.7,24,5
18631,2/17/1993,Happy Valley,256,5,Class 5,1030,40-16,GOOD TO FIRM,DIAMOND HILL HANDICAP,EQUITRACK,8,"300,000",15.5,37.4,01:01.4,,15.5,21.9,24,,5
18632,2/17/1993,Happy Valley,257,6,Class 3,1400,72-48,GOOD TO FIRM,PAN NAP SHAN HANDICAP,EQUITRACK,8,"350,000",13.7,36.1,59.9,01:24.4,13.7,22.4,23.8,24.5,5
18633,2/13/1993,Sha Tin,244,1,Class 5,1400,40-16,GOOD,ICE HOUSE HANDICAP,TURF - C Course,13,"300,000",13.9,36,01:00.7,01:24.3,13.9,22.1,24.7,23.6,4
18634,2/13/1993,Sha Tin,245,2,CLASSES 1 & 2,1800,64+,GOOD,WELLINGTON DIVIDED HANDICAP,TURF - C Course,6,"725,000",14.1,37.3,01:00.9,01:24.3,14.1,23.2,23.6,23.4,4
18635,2/13/1993,Sha Tin,246,3,Class 3,1800,72-48,GOOD,THE LUSITANO CHALLENGE CUP HANDICAP,TURF - C Course,11,"350,000",14.2,37.9,01:02.1,01:26.9,14.2,23.7,24.2,24.8,5
18636,2/13/1993,Sha Tin,247,4,Class 4,1200,56-32,GOOD,ALBERT HANDICAP,TURF - C Course,13,"320,000",23.7,47.1,01:11.1,,23.7,23.4,24,,4
18637,2/13/1993,Sha Tin,248,5,Race Class 6,1600,24-0,GOOD,WYNDHAM HANDICAP,TURF - C Course,14,"275,000",25.3,48.6,01:14.0,01:38.5,25.3,23.3,25.4,24.5,4
18638,2/13/1993,Sha Tin,249,6,4 Year Olds,1600,,GOOD,THE HONG KONG CLASSIC TRIAL,TURF - C Course,12,"1,250,000",24.3,47.6,01:11.5,01:35.3,24.3,23.3,23.9,23.8,4
18639,2/13/1993,Sha Tin,250,7,Class 4,1200,56-32,GOOD,ALBERT HANDICAP,TURF - C Course,14,"320,000",24,47.7,01:11.4,,24,23.7,23.7,,4
18640,2/13/1993,Sha Tin,251,8,CLASSES 1 & 2,1800,64+,GOOD,WELLINGTON DIVIDED HANDICAP,TURF - C Course,14,"500,000",14.4,38,01:02.0,01:26.4,14.4,23.6,24,24.4,4
18641,2/10/1993,Happy Valley,238,1,Race Class 6,1030,24-0,GOOD TO FIRM,MOUNT KELLET HANDICAP,EQUITRACK,8,"275,000",15.3,38,01:02.3,,15.3,22.7,24.3,,5
18642,2/10/1993,Happy Valley,239,2,Class 3,1600,72-48,GOOD TO FIRM,LANTAU PEAK HANDICAP,EQUITRACK,7,"350,000",24.2,47.6,01:12.4,01:38.3,24.2,23.4,24.8,25.9,4
18643,2/10/1993,Happy Valley,240,3,Class 4,1400,56-32,GOOD TO FIRM,MOUNT BUTLER HANDICAP,EQUITRACK,8,"320,000",13.6,36.1,59.6,01:24.9,13.6,22.5,23.5,25.3,5
18644,2/10/1993,Happy Valley,241,4,Class 2,1600,88-64,GOOD TO FIRM,KOWLOON PEAK HANDICAP,EQUITRACK,10,"500,000",24.1,47,01:11.8,01:37.3,24.1,22.9,24.8,25.5,5
18645,2/10/1993,Happy Valley,242,5,CLASSES 5 & 6,2000,40-0,GOOD TO FIRM,MOUNT CAMERON HANDICAP,EQUITRACK,10,"300,000",25.9,50,01:14.8,01:40.1,25.9,24.1,24.8,25.3,5
18646,2/10/1993,Happy Valley,243,6,Class 4,1400,56-32,GOOD TO FIRM,MOUNT BUTLER HANDICAP,EQUITRACK,8,"320,000",13.8,37.2,01:00.9,01:25.3,13.8,23.4,23.7,24.4,5
18647,2/7/1993,Sha Tin,230,1,Griffin Race,1000,,GOOD,DES VOEUX PLATE,TURF - C Course,8,"320,000",13.2,35.4,58.4,,13.2,22.2,23,,5
18648,2/7/1993,Sha Tin,231,2,CLASSES 1 & 2,1200,64+,GOOD,HONG KONG CLUB DIVIDED HANDICAP,TURF - C Course,11,"500,000",24.6,46.2,01:10.7,,24.6,21.6,24.5,,5
18649,2/7/1993,Sha Tin,232,3,Class 3,1400,72-48,GOOD,CONNAUGHT HANDICAP,TURF - C Course,10,"350,000",14.6,36.8,01:00.5,01:24.2,14.6,22.2,23.7,23.7,5
18650,2/7/1993,Sha Tin,233,4,CLASSES 1 & 2,1200,64+,GOOD,THE HONG KONG CLUB CHALLENGE CUP DIVIDED HANDICAP,TURF - C Course,15,"500,000",24.7,47.1,01:11.0,,24.7,22.4,23.9,,4
18651,2/7/1993,Sha Tin,234,5,Class 5,1400,40-16,GOOD,ICE HOUSE HANDICAP,TURF - C Course,14,"300,000",14.5,36.7,59.8,01:24.6,14.5,22.2,23.1,24.8,4
18652,2/7/1993,Sha Tin,235,6,CLASSES 1 & 2,1200,64+,GOOD,HONG KONG CLUB DIVIDED HANDICAP,TURF - C Course,11,"725,000",24.3,45.8,01:09.6,,24.3,21.5,23.8,,5
18653,2/7/1993,Sha Tin,236,7,Class 4,1800,56-32,GOOD,CLUB HANDICAP,TURF - C Course,10,"320,000",13.9,38.9,01:03.4,01:27.2,13.9,25,24.5,23.8,5
18654,2/7/1993,Sha Tin,237,8,Class 3,1400,72-48,GOOD,CONNAUGHT HANDICAP,TURF - C Course,12,"350,000",14.1,36.3,59.7,01:23.9,14.1,22.2,23.4,24.2,4
18655,2/3/1993,Happy Valley,224,1,Class 5,1650,40-16,GOOD,MOUNT NICHOLSON HANDICAP,TURF - A Course,8,"300,000",28.9,53.4,01:17.7,01:42.6,28.9,24.5,24.3,24.9,5
18656,2/3/1993,Happy Valley,225,2,CLASSES 2 & 3,2230,88-48,GOOD,FANLING HANDICAP,TURF - A Course,9,"500,000",16.8,41.4,01:06.7,01:31.8,16.8,24.6,25.3,25.1,5
18657,2/3/1993,Happy Valley,226,3,Race Class 6,1235,24-0,GOOD,SHOUSON HILL HANDICAP,TURF - A Course,10,"275,000",26.9,50.3,01:15.3,,26.9,23.4,25,,5
18658,2/3/1993,Happy Valley,227,4,Class 2,1650,88-64,GOOD,TAI PO HANDICAP,TURF - A Course,10,"500,000",28.5,52.3,01:16.7,01:41.6,28.5,23.8,24.4,24.9,5
18659,2/3/1993,Happy Valley,228,5,Class 3,975,72-48,GOOD,SHEUNG SHUI HANDICAP,TURF - A Course,10,"350,000",11.9,33.5,57.6,,11.9,21.6,24.1,,5
18660,2/3/1993,Happy Valley,229,6,Class 2,1650,88-64,GOOD,TAI PO HANDICAP,TURF - A Course,10,"500,000",29.1,53.3,01:17.2,01:41.5,29.1,24.2,23.9,24.3,5
18661,1/30/1993,Sha Tin,216,1,Class 4,1400,56-32,GOOD,JOHN PEEL HANDICAP,TURF - BN Course,10,"320,000",13.5,35.7,59.6,01:24.4,13.5,22.2,23.9,24.8,5
18662,1/30/1993,Sha Tin,217,2,Class 5,1200,40-16,GOOD,MATHESON HANDICAP,TURF - BN Course,10,"300,000",24.9,47.9,01:12.0,,24.9,23,24.1,,5
18663,1/30/1993,Sha Tin,218,3,CLASSES 1 & 2,1400,64+,GOOD,EWO DIVIDED HANDICAP,TURF - BN Course,10,"725,000",13.6,36.3,59.5,01:22.6,13.6,22.7,23.2,23.1,5
18664,1/30/1993,Sha Tin,219,4,Class 4,1400,56-32,GOOD,JOHN PEEL HANDICAP,TURF - BN Course,14,"320,000",13.6,35.8,59.9,01:24.3,13.6,22.2,24.1,24.4,4
18665,1/30/1993,Sha Tin,220,5,CLASSES 1 & 2,1400,64+,GOOD,THE EWO CHALLENGE TROPHY DIVIDED HANDICAP,TURF - BN Course,14,"500,000",13.7,35.9,59.3,01:23.3,13.7,22.2,23.4,24,4
18666,1/30/1993,Sha Tin,221,6,Race Class 6,1900,24-0,GOOD,NOONDAY GUN HANDICAP,TURF - BN Course,13,"275,000",20.4,45.2,01:10.5,01:35.4,20.4,24.8,25.3,24.9,4
18667,1/30/1993,Sha Tin,222,7,Class 3,1600,72-48,GOOD,JARDINE HANDICAP,TURF - BN Course,12,"350,000",24.9,48,01:12.0,01:37.5,24.9,23.1,24,25.5,4
18668,1/30/1993,Sha Tin,223,8,Class 4,1400,56-32,GOOD,JOHN PEEL HANDICAP,TURF - BN Course,14,"320,000",13.6,36.3,01:00.1,01:24.0,13.6,22.7,23.8,23.9,4
18669,1/27/1993,Happy Valley,210,1,Class 2,1235,88-64,GOOD,TAI TAM MOUND HANDICAP,TURF - A Course,5,"500,000",26.6,49.7,01:13.1,,26.6,23.1,23.4,,4
18670,1/27/1993,Happy Valley,211,2,Class 5,1650,40-16,GOOD,MOUNT NICHOLSON HANDICAP,TURF - A Course,6,"300,000",29.1,53.9,01:18.2,01:43.4,29.1,24.8,24.3,25.2,4
18671,1/27/1993,Happy Valley,212,3,Class 2,1235,88-64,GOOD,TAI TAM MOUND HANDICAP,TURF - A Course,7,"500,000",26.7,50,01:13.3,,26.7,23.3,23.3,,4
18672,1/27/1993,Happy Valley,213,4,Class 3,1800,72-48,GOOD,THE ROYAL HONG KONG GOLF CLUB CENTENARY CUP HANDICAP,TURF - A Course,10,"350,000",13.9,37.5,01:02.9,01:26.9,13.9,23.6,25.4,24,5
18673,1/27/1993,Happy Valley,214,5,Class 2,975,88-64,GOOD,ISLAND BAY HANDICAP,TURF - A Course,10,"500,000",11.6,33.1,57,,11.6,21.5,23.9,,5
18674,1/27/1993,Happy Valley,215,6,CLASSES 4 & 5,2230,56-16,GOOD,MOUNT PARKER HANDICAP,TURF - A Course,11,"320,000",13.7,40.7,01:06.9,01:31.4,13.7,27,26.2,24.5,5
18675,1/25/1993,Sha Tin,201,1,Griffin Race,1200,,GOOD,RED PACKET PLATE,TURF - B Course,8,"320,000",24.8,47.7,01:12.1,,24.8,22.9,24.4,,5
18676,1/25/1993,Sha Tin,202,2,Class 4,1000,56-32,GOOD,YUE YEE HANDICAP,TURF - B Course,10,"320,000",13.5,36,59.2,,13.5,22.5,23.2,,5
18677,1/25/1993,Sha Tin,203,3,CLASSES 1 & 2,1400,64+,GOOD,EWO DIVIDED HANDICAP,TURF - B Course,14,"500,000",13.6,35.8,59,01:23.6,13.6,22.2,23.2,24.6,4
18678,1/25/1993,Sha Tin,204,4,Class 3,1200,72-48,GOOD,THE VOLUNTEERS' CHALLENGE CUP HANDICAP,TURF - B Course,11,"350,000",24.2,46.4,01:11.3,,24.2,22.2,24.9,,5
18679,1/25/1993,Sha Tin,205,5,CLASSES 1 & 2,2200,64+,GOOD,THE CENTENARY VASE HANDICAP,TURF - B Course,12,"1,250,000",13.8,37.3,01:01.3,01:25.6,13.8,23.5,24,24.3,4
18680,1/25/1993,Sha Tin,206,6,Class 4,1000,56-32,GOOD,YUE YEE HANDICAP,TURF - B Course,9,"320,000",13.3,36.2,59,,13.3,22.9,22.8,,5
18681,1/25/1993,Sha Tin,207,7,Class 5,1800,40-16,GOOD,FAT CHOI HANDICAP,TURF - B Course,9,"300,000",14.1,38.6,01:03.0,01:27.1,14.1,24.5,24.4,24.1,5
18682,1/25/1993,Sha Tin,208,8,Class 3,1200,72-48,GOOD,VOLUNTEERS' HANDICAP,TURF - B Course,11,"350,000",25.2,47.5,01:11.1,,25.2,22.3,23.6,,5
18683,1/25/1993,Sha Tin,209,9,CLASSES 1 & 2,1400,64+,GOOD,EWO DIVIDED HANDICAP,TURF - B Course,11,"500,000",14.1,36.2,59.1,01:23.4,14.1,22.1,22.9,24.3,5
18684,1/20/1993,Happy Valley,195,1,Class 3,1650,72-48,GOOD TO YIELDING,SUNNING HANDICAP,TURF - B Course,7,"350,000",28.3,51.8,01:15.4,01:42.2,28.3,23.5,23.6,26.8,4
18685,1/20/1993,Happy Valley,196,2,Class 5,975,40-16,GOOD TO YIELDING,CAROLINE HANDICAP,TURF - B Course,9,"300,000",12.3,34.3,58.3,,12.3,22,24,,5
18686,1/20/1993,Happy Valley,197,3,Class 5,1650,40-16,GOOD TO YIELDING,MORRISON HANDICAP,TURF - B Course,10,"300,000",29.4,53.3,01:17.6,01:43.4,29.4,23.9,24.3,25.8,5
18687,1/20/1993,Happy Valley,198,4,Class 3,1800,72-48,GOOD TO YIELDING,THE PO LEUNG KUK CENTENARY CUP HANDICAP,TURF - B Course,9,"350,000",14.9,40.1,01:04.5,01:27.8,14.9,25.2,24.4,23.3,5
18688,1/20/1993,Happy Valley,199,5,Class 4,1650,56-32,GOOD TO YIELDING,HYSAN HANDICAP,TURF - B Course,10,"320,000",29.3,53.3,01:17.4,01:42.7,29.3,24,24.1,25.3,5
18689,1/20/1993,Happy Valley,200,6,Class 4,1650,56-32,GOOD TO YIELDING,HYSAN HANDICAP,TURF - B Course,10,"320,000",29.2,54.1,01:18.2,01:43.6,29.2,24.9,24.1,25.4,5
18690,1/16/1993,Sha Tin,187,1,Race Class 6,1600,24-0,GOOD TO YIELDING,PENTLAND HANDICAP,TURF - AN Course,8,"275,000",25.1,49,01:13.5,01:38.7,25.1,23.9,24.5,25.2,5
18691,1/16/1993,Sha Tin,188,2,CLASSES 3 & 4,2200,72-32,GOOD,ABERDEEN HANDICAP,TURF - AN Course,7,"350,000",16.4,38.5,01:04.3,01:30.5,16.4,22.1,25.8,26.2,4
18692,1/16/1993,Sha Tin,189,3,CLASSES 1 & 2,1000,64+,GOOD,ST ANDREW'S DIVIDED HANDICAP,TURF - AN Course,10,"500,000",13,36,01:00.0,,13,23,24,,5
18693,1/16/1993,Sha Tin,190,4,Class 3,1400,72-48,GOOD,SAN MIGUEL SUPER DRY HANDICAP,TURF - AN Course,13,"350,000",13.7,35.9,59.6,01:24.3,13.7,22.2,23.7,24.7,4
18694,1/16/1993,Sha Tin,191,5,Class 5,1600,40-16,GOOD,LOCH LOMOND HANDICAP,TURF - AN Course,11,"300,000",25.7,49.3,01:13.6,01:38.6,25.7,23.6,24.3,25,5
18695,1/16/1993,Sha Tin,192,6,CLASSES 1 & 2,1000,64+,GOOD,THE ST ANDREW'S CHALLENGE QUAICH DIVIDED HANDICAP,TURF - AN Course,8,"725,000",13,35.6,58.9,,13,22.6,23.3,,5
18696,1/16/1993,Sha Tin,193,7,Class 4,1200,56-32,GOOD,SAN MIGUEL STREET HANDICAP,TURF - AN Course,11,"320,000",24.3,47,01:11.0,,24.3,22.7,24,,5
